ID,StartingAirport_IATA3,DestinationAirport_IATA3,Airline_IATA2,Distance,Equipment_aircraft1_EquipmentCode,Equipment_aircraft2_EquipmentCode,Equipment_aircraft3_EquipmentCode,Equipment_aircraft4_EquipmentCode,Equipment_aircraft5_EquipmentCode,Equipment_aircraft6_EquipmentCode,Equipment_aircraft7_EquipmentCode,Equipment_aircraft8_EquipmentCode,Equipment_aircraft9_EquipmentCode
SPUWAWK2,SPU,WAW,K2,1020,DH4,,,,,,,,
WAWDBVK2,WAW,DBV,K2,1087,DH4,,,,,,,,
WAWSPUK2,WAW,SPU,K2,1020,DH4,,,,,,,,
WAWZADK2,WAW,ZAD,K2,988,DH4,,,,,,,,
WROBRUK2,WRO,BRU,K2,867,DH4,,,,,,,,
WROCDGK2,WRO,CDG,K2,1048,DH4,,,,,,,,
WROGDNK2,WRO,GDN,K2,379,DH4,,,,,,,,
WROZRHK2,WRO,ZRH,K2,727,DH4,,,,,,,,
ZADWAWK2,ZAD,WAW,K2,988,DH4,,,,,,,,
ZRHGDNK2,ZRH,GDN,K2,1035,DH4,,,,,,,,
ZRHKRKK2,ZRH,KRK,K2,872,DH4,,,,,,,,
ZRHWROK2,ZRH,WRO,K2,727,DH4,,,,,,,,
CGAKLWK3,CGA,KLW,K3,11421,DHP,,,,,,,,
EDAKTNK3,EDA,KTN,K3,141,DHP,,,,,,,,
HYGKTNK3,HYG,KTN,K3,72,DHP,,,,,,,,
KCCEDAK3,KCC,EDA,K3,11508,DHP,,,,,,,,
KCCWWPK3,KCC,WWP,K3,33,DHP,,,,,,,,
KLWKTNK3,KLW,KTN,K3,89,DHP,,,,,,,,
KPBPPVK3,KPB,PPV,K3,2,DHP,,,,,,,,
KTBCGAK3,KTB,CGA,K3,70,DHP,,,,,,,,
KTNHYGK3,KTN,HYG,K3,72,DHP,,,,,,,,
KTNKCCK3,KTN,KCC,K3,11426,DHP,,,,,,,,
KTNKPBK3,KTN,KPB,K3,11341,DHP,,,,,,,,
KTNKTBK3,KTN,KTB,K3,11457,DHP,,,,,,,,
KTNMTMK3,KTN,MTM,K3,26,DHP,,,,,,,,
MTMKTNK3,MTM,KTN,K3,26,DHP,,,,,,,,
NKIEDAK3,NKI,EDA,K3,31,DHP,,,,,,,,
PPVKTNK3,PPV,KTN,K3,11342,DHP,,,,,,,,
WWPNKIK3,WWP,NKI,K3,11459,DHP,,,,,,,,
AHNBNAK5,AHN,BNA,K5,390,CNC,,,,,,,,
BNAAHNK5,BNA,AHN,K5,390,CNC,,,,,,,,
BNAMKLK5,BNA,MKL,K5,210,CNC,,,,,,,,
BURIPLK5,BUR,IPL,K5,299,CNC,,,,,,,,
DALELDK5,DAL,ELD,K5,379,CNC,,,,,,,,
ELDDALK5,ELD,DAL,K5,379,CNC,,,,,,,,
ELDHOTK5,ELD,HOT,K5,142,CNC,,,,,,,,
GSTHNHK5,GST,HNH,K5,41,CNC,,,,,,,,
GSTJNUK5,GST,JNU,K5,66,CN1,CNC,,,,,,,
HNHGSTK5,HNH,GST,K5,41,CNC,,,,,,,,
HNHJNUK5,HNH,JNU,K5,57,CNC,CN1,,,,,,,
HNSJNUK5,HNS,JNU,K5,113,CNC,CN1,,,,,,,
HNSSGYK5,HNS,SGY,K5,27,CNC,,,,,,,,
HOTELDK5,HOT,ELD,K5,142,CNC,,,,,,,,
HOTMEMK5,HOT,MEM,K5,292,CNC,,,,,,,,
HROMCIK5,HRO,MCI,K5,364,CNC,,,,,,,,
HROMEMK5,HRO,MEM,K5,318,CNC,,,,,,,,
IPLBURK5,IPL,BUR,K5,299,CNC,,,,,,,,
IPLSANK5,IPL,SAN,K5,151,CNC,,,,,,,,
JNUGSTK5,JNU,GST,K5,66,CNC,CN1,,,,,,,
JNUHNHK5,JNU,HNH,K5,57,CNC,CN1,,,,,,,
JNUHNSK5,JNU,HNS,K5,113,CN1,CNC,,,,,,,
JNUSGYK5,JNU,SGY,K5,130,CNC,CN1,,,,,,,
MCIHROK5,MCI,HRO,K5,364,CNC,,,,,,,,
MCISLNK5,MCI,SLN,K5,260,CNC,,,,,,,,
MEMELDK5,MEM,ELD,K5,330,CNC,,,,,,,,
MEMHOTK5,MEM,HOT,K5,292,CNC,,,,,,,,
MEMHROK5,MEM,HRO,K5,318,CNC,,,,,,,,
MEMMKLK5,MEM,MKL,K5,115,CNC,,,,,,,,
MKLBNAK5,MKL,BNA,K5,210,CNC,,,,,,,,
MKLMEMK5,MKL,MEM,K5,115,CNC,,,,,,,,
OTHPDXK5,OTH,PDX,K5,275,CNC,,,,,,,,
PDTPDXK5,PDT,PDX,K5,292,CNC,,,,,,,,
PDXOTHK5,PDX,OTH,K5,275,CNC,,,,,,,,
PDXPDTK5,PDX,PDT,K5,292,CNC,,,,,,,,
SANIPLK5,SAN,IPL,K5,151,CNC,,,,,,,,
SGYHNSK5,SGY,HNS,K5,27,CNC,,,,,,,,
SGYJNUK5,SGY,JNU,K5,130,CNC,CN1,,,,,,,
SLNMCIK5,SLN,MCI,K5,260,CNC,,,,,,,,
BKKPNHK6,BKK,PNH,K6,504,321,,,,,,,,
BKKREPK6,BKK,REP,K6,333,AT7,,,,,,,,
CANREPK6,CAN,REP,K6,1494,321,,,,,,,,
HANPNHK6,HAN,PNH,K6,1081,321,,,,,,,,
HANREPK6,HAN,REP,K6,894,321,,,,,,,,
KOSREPK6,KOS,REP,K6,315,AT7,,,,,,,,
PNHBKKK6,PNH,BKK,K6,504,321,,,,,,,,
PNHHANK6,PNH,HAN,K6,1081,321,,,,,,,,
PNHPVGK6,PNH,PVG,K6,2791,321,,,,,,,,
PNHREPK6,PNH,REP,K6,236,AT7,321,,,,,,,
PNHSGNK6,PNH,SGN,K6,213,AT7,,,,,,,,
PVGPNHK6,PVG,PNH,K6,2791,321,,,,,,,,
PVGREPK6,PVG,REP,K6,2697,321,,,,,,,,
REPBKKK6,REP,BKK,K6,333,AT7,,,,,,,,
REPCANK6,REP,CAN,K6,1494,321,,,,,,,,
REPHANK6,REP,HAN,K6,894,321,,,,,,,,
REPKOSK6,REP,KOS,K6,315,AT7,,,,,,,,
REPPNHK6,REP,PNH,K6,236,AT7,321,,,,,,,
REPPVGK6,REP,PVG,K6,2697,321,,,,,,,,
REPSGNK6,REP,SGN,K6,422,321,AT7,,,,,,,
SGNPNHK6,SGN,PNH,K6,213,AT7,,,,,,,,
SGNREPK6,SGN,REP,K6,422,321,AT7,,,,,,,
CNXHGNK8,CNX,HGN,K8,120,CNC,,,,,,,,
CNXNNTK8,CNX,NNT,K8,192,CNC,,,,,,,,
CNXPHSK8,CNX,PHS,K8,261,CNC,,,,,,,,
CNXPYYK8,CNX,PYY,K8,87,CNC,,,,,,,,
HGNCNXK8,HGN,CNX,K8,120,CNC,,,,,,,,
NNTCNXK8,NNT,CNX,K8,192,CNC,,,,,,,,
PHSCNXK8,PHS,CNX,K8,261,CNC,,,,,,,,
PYYCNXK8,PYY,CNX,K8,87,CNC,,,,,,,,
BKIHKGKA,BKI,HKG,KA,1835,321,320,,,,,,,
BLRHKGKA,BLR,HKG,KA,3956,333,,,,,,,,
BWNHKGKA,BWN,HKG,KA,1934,320,,,,,,,,
CANHKGKA,CAN,HKG,KA,136,333,321,320,,,,,,
CCUHKGKA,CCU,HKG,KA,2615,320,,,,,,,,
CGOHKGKA,CGO,HKG,KA,1358,320,,,,,,,,
CJUHKGKA,CJU,HKG,KA,1752,320,,,,,,,,
CKGHKGKA,CKG,HKG,KA,1098,320,738,321,,,,,,
CNXHKGKA,CNX,HKG,KA,1606,320,,,,,,,,
CRKHKGKA,CRK,HKG,KA,1057,320,,,,,,,,
CSXHKGKA,CSX,HKG,KA,658,320,321,,,,,,,
CTUHKGKA,CTU,HKG,KA,1352,320,333,321,,,,,,
DACHKGKA,DAC,HKG,KA,2410,333,,,,,,,,
DACKTMKA,DAC,KTM,KA,662,333,,,,,,,,
DADHKGKA,DAD,HKG,KA,920,320,,,,,,,,
DLCHKGKA,DLC,HKG,KA,1989,738,,,,,,,,
DPSHKGKA,DPS,HKG,KA,3457,333,,,,,,,,
FOCHKGKA,FOC,HKG,KA,709,333,,,,,,,,
FUKHKGKA,FUK,HKG,KA,2048,321,333,,,,,,,
HAKHKGKA,HAK,HKG,KA,445,320,321,,,,,,,
HANHKGKA,HAN,HKG,KA,846,320,321,,,,,,,
HGHHKGKA,HGH,HKG,KA,1094,333,321,320,,,,,,
HKGBKIKA,HKG,BKI,KA,1835,321,320,,,,,,,
HKGBLRKA,HKG,BLR,KA,3956,333,,,,,,,,
HKGBWNKA,HKG,BWN,KA,1934,320,,,,,,,,
HKGCANKA,HKG,CAN,KA,136,333,321,320,,,,,,
HKGCCUKA,HKG,CCU,KA,2615,320,,,,,,,,
HKGCGOKA,HKG,CGO,KA,1358,320,,,,,,,,
HKGCJUKA,HKG,CJU,KA,1752,320,,,,,,,,
HKGCKGKA,HKG,CKG,KA,1098,320,738,321,,,,,,
HKGCNXKA,HKG,CNX,KA,1606,320,,,,,,,,
HKGCRKKA,HKG,CRK,KA,1057,320,,,,,,,,
HKGCSXKA,HKG,CSX,KA,658,320,321,,,,,,,
HKGCTUKA,HKG,CTU,KA,1352,320,333,321,,,,,,
HKGDACKA,HKG,DAC,KA,2410,333,,,,,,,,
HKGDADKA,HKG,DAD,KA,920,320,,,,,,,,
HKGDLCKA,HKG,DLC,KA,1989,738,,,,,,,,
HKGDPSKA,HKG,DPS,KA,3457,333,,,,,,,,
HKGFOCKA,HKG,FOC,KA,709,333,,,,,,,,
HKGFUKKA,HKG,FUK,KA,2048,321,333,,,,,,,
HKGHAKKA,HKG,HAK,KA,445,320,321,,,,,,,
HKGHANKA,HKG,HAN,KA,846,320,321,,,,,,,
HKGHGHKA,HKG,HGH,KA,1094,321,333,320,,,,,,
HKGHKTKA,HKG,HKT,KA,2297,320,321,,,,,,,
HKGKHHKA,HKG,KHH,KA,662,320,333,321,,,,,,
HKGKMGKA,HKG,KMG,KA,1161,333,320,321,,,,,,
HKGKWLKA,HKG,KWL,KA,510,320,321,,,,,,,
HKGMLEKA,HKG,MLE,KA,4790,333,,,,,,,,
HKGMNLKA,HKG,MNL,KA,1146,320,,,,,,,,
HKGNGBKA,HKG,NGB,KA,1125,320,321,,,,,,,
HKGNKGKA,HKG,NKG,KA,1158,333,321,320,,,,,,
HKGOKAKA,HKG,OKA,KA,1457,333,,,,,,,,
HKGPEKKA,HKG,PEK,KA,1993,333,321,320,,,,,,
HKGPENKA,HKG,PEN,KA,2394,333,,,,,,,,
HKGPNHKA,HKG,PNH,KA,1537,320,333,,,,,,,
HKGPUSKA,HKG,PUS,KA,2043,321,320,,,,,,,
HKGPVGKA,HKG,PVG,KA,1256,333,321,320,,,,,,
HKGREPKA,HKG,REP,KA,1456,320,,,,,,,,
HKGRGNKA,HKG,RGN,KA,1956,321,,,,,,,,
HKGRMQKA,HKG,RMQ,KA,719,320,321,,,,,,,
HKGSHAKA,HKG,SHA,KA,1232,333,,,,,,,,
HKGSYXKA,HKG,SYX,KA,647,320,321,,,,,,,
HKGTAOKA,HKG,TAO,KA,1673,333,320,,,,,,,
HKGTPEKA,HKG,TPE,KA,806,333,320,321,,,,,,
HKGTSNKA,HKG,TSN,KA,1898,738,,,,,,,,
HKGWNZKA,HKG,WNZ,KA,936,321,320,,,,,,,
HKGWUHKA,HKG,WUH,KA,943,321,320,,,,,,,
HKGXIYKA,HKG,XIY,KA,1441,320,321,,,,,,,
HKGXMNKA,HKG,XMN,KA,497,333,321,320,,,,,,
HKTHKGKA,HKT,HKG,KA,2297,320,321,,,,,,,
KHHHKGKA,KHH,HKG,KA,662,333,320,321,,,,,,
KMGHKGKA,KMG,HKG,KA,1161,333,320,321,,,,,,
KTMDACKA,KTM,DAC,KA,662,333,,,,,,,,
KWLHKGKA,KWL,HKG,KA,510,320,321,,,,,,,
MLEHKGKA,MLE,HKG,KA,4790,333,,,,,,,,
MNLHKGKA,MNL,HKG,KA,1146,320,,,,,,,,
NGBHKGKA,NGB,HKG,KA,1125,321,320,,,,,,,
NKGHKGKA,NKG,HKG,KA,1158,320,333,321,,,,,,
OKAHKGKA,OKA,HKG,KA,1457,333,,,,,,,,
PEKHKGKA,PEK,HKG,KA,1993,320,333,321,,,,,,
PENHKGKA,PEN,HKG,KA,2394,333,,,,,,,,
PNHHKGKA,PNH,HKG,KA,1537,320,333,,,,,,,
PUSHKGKA,PUS,HKG,KA,2043,321,320,,,,,,,
PVGHKGKA,PVG,HKG,KA,1256,320,321,333,,,,,,
REPHKGKA,REP,HKG,KA,1456,320,,,,,,,,
RGNHKGKA,RGN,HKG,KA,1956,321,,,,,,,,
RMQHKGKA,RMQ,HKG,KA,719,320,321,,,,,,,
SHAHKGKA,SHA,HKG,KA,1232,333,,,,,,,,
SYXHKGKA,SYX,HKG,KA,647,320,321,,,,,,,
TAOHKGKA,TAO,HKG,KA,1673,333,320,,,,,,,
TPEHKGKA,TPE,HKG,KA,806,333,320,321,,,,,,
TSNHKGKA,TSN,HKG,KA,1898,738,,,,,,,,
WNZHKGKA,WNZ,HKG,KA,936,321,320,,,,,,,
WUHHKGKA,WUH,HKG,KA,943,321,320,,,,,,,
XIYHKGKA,XIY,HKG,KA,1441,320,321,,,,,,,
XMNHKGKA,XMN,HKG,KA,497,320,333,321,,,,,,
BKKDACKB,BKK,DAC,KB,1569,319,,,,,,,,
BKKGAUKB,BKK,GAU,KB,1680,319,,,,,,,,
BKKIXBKB,BKK,IXB,KB,1939,319,,,,,,,,
CCUPBHKB,CCU,PBH,KB,537,ATR,319,,,,,,,
CCUSINKB,CCU,SIN,KB,2905,319,,,,,,,,
DACBKKKB,DAC,BKK,KB,1569,319,,,,,,,,
DACPBHKB,DAC,PBH,KB,408,319,,,,,,,,
DELKTMKB,DEL,KTM,KB,815,319,,,,,,,,
GAUBKKKB,GAU,BKK,KB,1680,319,,,,,,,,
GAUPBHKB,GAU,PBH,KB,259,319,,,,,,,,
IXBBKKKB,IXB,BKK,KB,1939,319,,,,,,,,
IXBPBHKB,IXB,PBH,KB,135,319,,,,,,,,
KTMDELKB,KTM,DEL,KB,815,319,,,,,,,,
KTMPBHKB,KTM,PBH,KB,402,319,ATR,,,,,,,
PBHCCUKB,PBH,CCU,KB,537,ATR,319,,,,,,,
PBHDACKB,PBH,DAC,KB,408,319,,,,,,,,
PBHGAUKB,PBH,GAU,KB,259,319,,,,,,,,
PBHIXBKB,PBH,IXB,KB,135,319,,,,,,,,
PBHKTMKB,PBH,KTM,KB,402,319,ATR,,,,,,,
SINCCUKB,SIN,CCU,KB,2905,319,,,,,,,,
AKXALAKC,AKX,ALA,KC,1687,757,320,767,321,,,,,
AKXTSEKC,AKX,TSE,KC,1008,E90,320,,,,,,,
ALAAKXKC,ALA,AKX,KC,1687,757,320,767,321,,,,,
ALAAUHKC,ALA,AUH,KC,2931,320,321,,,,,,,
ALABKKKC,ALA,BKK,KC,4001,767,757,,,,,,,
ALACITKC,ALA,CIT,KC,626,320,E90,757,319,,,,,
ALADELKC,ALA,DEL,KC,1645,E90,320,,,,,,,
ALADYUKC,ALA,DYU,KC,872,320,757,,,,,,,
ALAFRUKC,ALA,FRU,KC,210,319,757,E90,,,,,,
ALAGUWKC,ALA,GUW,KC,2010,321,757,320,,,,,,
ALAGYDKC,ALA,GYD,KC,2247,E90,,,,,,,,
ALAHKGKC,ALA,HKG,KC,4114,757,,,,,,,,
ALAICNKC,ALA,ICN,KC,4174,767,,,,,,,,
ALAISTKC,ALA,IST,KC,3929,738,320,,,,,,,
ALAKBPKC,ALA,KBP,KC,3535,320,,,,,,,,
ALAKGFKC,ALA,KGF,KC,758,E90,319,,,,,,,
ALAKUFKC,ALA,KUF,KC,2263,E90,,,,,,,,
ALAKULKC,ALA,KUL,KC,5132,757,,,,,,,,
ALAKZNKC,ALA,KZN,KC,2400,E90,,,,,,,,
ALAKZOKC,ALA,KZO,KC,927,320,E90,319,,,,,,
ALALEDKC,ALA,LED,KC,3610,320,,,,,,,,
ALALHRKC,ALA,LHR,KC,5625,757,,,,,,,,
ALAPEKKC,ALA,PEK,KC,3272,320,,,,,,,,
ALAPWQKC,ALA,PWQ,KC,984,E90,,,,,,,,
ALASCOKC,ALA,SCO,KC,2082,757,321,320,,,,,,
ALASGNKC,ALA,SGN,KC,4608,757,,,,,,,,
ALASVOKC,ALA,SVO,KC,3123,320,321,,,,,,,
ALATASKC,ALA,TAS,KC,679,320,319,E90,757,,,,,
ALATBSKC,ALA,TBS,KC,2621,E90,,,,,,,,
ALATSEKC,ALA,TSE,KC,951,757,321,320,767,319,E90,,,
ALAUKKKC,ALA,UKK,KC,851,320,E90,757,319,,,,,
ALAURCKC,ALA,URC,KC,842,320,E90,321,,,,,,
AMSGUWKC,AMS,GUW,KC,3371,321,,,,,,,,
AUHALAKC,AUH,ALA,KC,2931,320,321,,,,,,,
AUHTSEKC,AUH,TSE,KC,3289,320,321,,,,,,,
BKKALAKC,BKK,ALA,KC,4001,767,757,,,,,,,
CITALAKC,CIT,ALA,KC,626,320,E90,757,319,,,,,
CITTSEKC,CIT,TSE,KC,975,E90,,,,,,,,
DELALAKC,DEL,ALA,KC,1645,E90,320,,,,,,,
DYUALAKC,DYU,ALA,KC,872,320,757,,,,,,,
DZNTSEKC,DZN,TSE,KC,457,E90,,,,,,,,
FRATSEKC,FRA,TSE,KC,4310,321,757,,,,,,,
FRUALAKC,FRU,ALA,KC,210,319,757,E90,,,,,,
FRUTSEKC,FRU,TSE,KC,914,E90,,,,,,,,
GUWALAKC,GUW,ALA,KC,2010,321,757,320,,,,,,
GUWAMSKC,GUW,AMS,KC,3371,321,,,,,,,,
GUWISTKC,GUW,IST,KC,1953,320,,,,,,,,
GUWSCOKC,GUW,SCO,KC,367,320,,,,,,,,
GUWTSEKC,GUW,TSE,KC,1491,320,,,,,,,,
GYDALAKC,GYD,ALA,KC,2247,E90,,,,,,,,
GYDTSEKC,GYD,TSE,KC,2023,E90,,,,,,,,
HKGALAKC,HKG,ALA,KC,4114,757,,,,,,,,
ICNALAKC,ICN,ALA,KC,4174,767,,,,,,,,
ISTALAKC,IST,ALA,KC,3929,738,320,,,,,,,
ISTGUWKC,IST,GUW,KC,1953,320,,,,,,,,
ISTSCOKC,IST,SCO,KC,1851,320,,,,,,,,
ISTTSEKC,IST,TSE,KC,3425,320,,,,,,,,
KBPALAKC,KBP,ALA,KC,3535,320,,,,,,,,
KBPTSEKC,KBP,TSE,KC,2824,E90,,,,,,,,
KGFALAKC,KGF,ALA,KC,758,E90,319,,,,,,,
KSNTSEKC,KSN,TSE,KC,592,E90,,,,,,,,
KUFALAKC,KUF,ALA,KC,2263,E90,,,,,,,,
KULALAKC,KUL,ALA,KC,5132,757,,,,,,,,
KZNALAKC,KZN,ALA,KC,2400,E90,,,,,,,,
KZOALAKC,KZO,ALA,KC,927,320,E90,319,,,,,,
KZOTSEKC,KZO,TSE,KC,827,E90,321,320,,,,,,
LEDALAKC,LED,ALA,KC,3610,320,,,,,,,,
LEDTSEKC,LED,TSE,KC,2725,E90,,,,,,,,
LHRALAKC,LHR,ALA,KC,5625,757,,,,,,,,
LHRTSEKC,LHR,TSE,KC,4798,757,,,,,,,,
OMSTSEKC,OMS,TSE,KC,456,E90,,,,,,,,
OVBTSEKC,OVB,TSE,KC,869,E90,,,,,,,,
PEKALAKC,PEK,ALA,KC,3272,320,,,,,,,,
PEKTSEKC,PEK,TSE,KC,3653,320,,,,,,,,
PWQALAKC,PWQ,ALA,KC,984,E90,,,,,,,,
PWQTSEKC,PWQ,TSE,KC,409,E90,,,,,,,,
SCOALAKC,SCO,ALA,KC,2082,757,321,320,,,,,,
SCOGUWKC,SCO,GUW,KC,367,320,,,,,,,,
SCOISTKC,SCO,IST,KC,1851,320,,,,,,,,
SCOTSEKC,SCO,TSE,KC,1719,E90,,,,,,,,
SGNALAKC,SGN,ALA,KC,4608,757,,,,,,,,
SVOALAKC,SVO,ALA,KC,3123,320,321,,,,,,,
SVOTSEKC,SVO,TSE,KC,2294,320,,,,,,,,
SVXTSEKC,SVX,TSE,KC,943,E90,,,,,,,,
TASALAKC,TAS,ALA,KC,679,320,319,E90,757,,,,,
TASTSEKC,TAS,TSE,KC,1099,E90,,,,,,,,
TBSALAKC,TBS,ALA,KC,2621,E90,,,,,,,,
TSEAKXKC,TSE,AKX,KC,1008,E90,320,,,,,,,
TSEALAKC,TSE,ALA,KC,951,319,321,757,320,767,E90,,,
TSEAUHKC,TSE,AUH,KC,3289,321,320,,,,,,,
TSECITKC,TSE,CIT,KC,975,E90,,,,,,,,
TSEDZNKC,TSE,DZN,KC,457,E90,,,,,,,,
TSEFRAKC,TSE,FRA,KC,4310,321,757,,,,,,,
TSEFRUKC,TSE,FRU,KC,914,E90,,,,,,,,
TSEGUWKC,TSE,GUW,KC,1491,320,,,,,,,,
TSEGYDKC,TSE,GYD,KC,2023,E90,,,,,,,,
TSEISTKC,TSE,IST,KC,3425,320,,,,,,,,
TSEKBPKC,TSE,KBP,KC,2824,E90,,,,,,,,
TSEKSNKC,TSE,KSN,KC,592,E90,,,,,,,,
TSEKZOKC,TSE,KZO,KC,827,E90,321,320,,,,,,
TSELEDKC,TSE,LED,KC,2725,E90,,,,,,,,
TSELHRKC,TSE,LHR,KC,4798,757,,,,,,,,
TSEOMSKC,TSE,OMS,KC,456,E90,,,,,,,,
TSEOVBKC,TSE,OVB,KC,869,E90,,,,,,,,
TSEPEKKC,TSE,PEK,KC,3653,320,,,,,,,,
TSEPWQKC,TSE,PWQ,KC,409,E90,,,,,,,,
TSESCOKC,TSE,SCO,KC,1719,E90,,,,,,,,
TSESVOKC,TSE,SVO,KC,2294,320,,,,,,,,
TSESVXKC,TSE,SVX,KC,943,E90,,,,,,,,
TSETASKC,TSE,TAS,KC,1099,E90,,,,,,,,
TSEUKKKC,TSE,UKK,KC,787,E90,320,,,,,,,
TSEURCKC,TSE,URC,KC,1436,E90,,,,,,,,
TSEVIEKC,TSE,VIE,KC,3881,320,,,,,,,,
UKKALAKC,UKK,ALA,KC,851,320,E90,757,319,,,,,
UKKTSEKC,UKK,TSE,KC,787,E90,320,,,,,,,
URCALAKC,URC,ALA,KC,842,320,E90,321,,,,,,
URCTSEKC,URC,TSE,KC,1436,E90,,,,,,,,
VIETSEKC,VIE,TSE,KC,3881,320,,,,,,,,
AKLICNKE,AKL,ICN,KE,9659,772,,,,,,,,
AMSICNKE,AMS,ICN,KE,8554,332,,,,,,,,
AOJICNKE,AOJ,ICN,KE,1280,73H,,,,,,,,
ATLGIGKE,ATL,GIG,KE,7644,764,,,,,,,,
ATLICNKE,ATL,ICN,KE,11490,77W,,,,,,,,
ATLJFKKE,ATL,JFK,KE,1222,74N,,,,,,,,
ATLSCLKE,ATL,SCL,KE,7591,76W,,,,,,,,
AUHICNKE,AUH,ICN,KE,6839,345,346,,,,,,,
AXTICNKE,AXT,ICN,KE,1220,73H,739,,,,,,,
BKIICNKE,BKI,ICN,KE,3662,73J,,,,,,,,
BKKICNKE,BKK,ICN,KE,3670,333,773,744,772,332,,,,
BKKPUSKE,BKK,PUS,KE,3699,333,,,,,,,,
BNEICNKE,BNE,ICN,KE,7732,333,,,,,,,,
BOMICNKE,BOM,ICN,KE,5549,332,,,,,,,,
CANICNKE,CAN,ICN,KE,2006,333,,,,,,,,
CDGICNKE,CDG,ICN,KE,8929,388,,,,,,,,
CEBICNKE,CEB,ICN,KE,3031,744,,,,,,,,
CEBPUSKE,CEB,PUS,KE,2812,73H,,,,,,,,
CGKICNKE,CGK,ICN,KE,5266,332,77W,,,,,,,
CGOICNKE,CGO,ICN,KE,1180,73J,73H,,,,,,,
CJJCJUKE,CJJ,CJU,KE,368,739,,,,,,,,
CJJHGHKE,CJJ,HGH,KE,974,739,,,,,,,,
CJUCJJKE,CJU,CJJ,KE,368,739,,,,,,,,
CJUGMPKE,CJU,GMP,KE,451,739,744,772,73H,,,,,
CJUHINKE,CJU,HIN,KE,228,739,,,,,,,,
CJUICNKE,CJU,ICN,KE,440,739,,,,,,,,
CJUKIXKE,CJU,KIX,KE,813,739,,,,,,,,
CJUKUVKE,CJU,KUV,KE,266,739,,,,,,,,
CJUKWJKE,CJU,KWJ,KE,182,739,73H,,,,,,,
CJUNGOKE,CJU,NGO,KE,960,73H,,,,,,,,
CJUNRTKE,CJU,NRT,KE,1295,739,,,,,,,,
CJUPEKKE,CJU,PEK,KE,1144,333,,,,,,,,
CJUPUSKE,CJU,PUS,KE,291,739,333,73H,,,,,,
CJURSUKE,CJU,RSU,KE,181,73H,,,,,,,,
CJUTAEKE,CJU,TAE,KE,331,739,73H,,,,,,,
CJUUSNKE,CJU,USN,KE,350,73H,,,,,,,,
CJUWJUKE,CJU,WJU,KE,457,739,,,,,,,,
CMBICNKE,CMB,ICN,KE,5770,333,,,,,,,,
CMBMLEKE,CMB,MLE,KE,778,333,,,,,,,,
CNXICNKE,CNX,ICN,KE,3383,772,,,,,,,,
CSXICNKE,CSX,ICN,KE,1608,333,332,,,,,,,
CTSICNKE,CTS,ICN,KE,1422,73H,744,333,772,,,,,
CTSPUSKE,CTS,PUS,KE,1387,73H,,,,,,,,
DADICNKE,DAD,ICN,KE,2982,321,73J,,,,,,,
DFWICNKE,DFW,ICN,KE,10990,772,,,,,,,,
DLCICNKE,DLC,ICN,KE,460,319,772,73H,,,,,,
DPSICNKE,DPS,ICN,KE,5273,333,,,,,,,,
DXBICNKE,DXB,ICN,KE,6731,332,,,,,,,,
FCOICNKE,FCO,ICN,KE,8968,744,,,,,,,,
FRAICNKE,FRA,ICN,KE,8546,744,,,,,,,,
FUKICNKE,FUK,ICN,KE,563,333,739,77W,73J,,,,,
FUKPUSKE,FUK,PUS,KE,225,739,,,,,,,,
GIGATLKE,GIG,ATL,KE,7644,764,,,,,,,,
GMPCJUKE,GMP,CJU,KE,451,739,744,772,73H,,,,,
GMPHINKE,GMP,HIN,KE,298,73H,,,,,,,,
GMPHNDKE,GMP,HND,KE,1181,773,772,,,,,,,
GMPKIXKE,GMP,KIX,KE,836,772,,,,,,,,
GMPKPOKE,GMP,KPO,KE,292,73H,,,,,,,,
GMPKWJKE,GMP,KWJ,KE,270,73H,,,,,,,,
GMPPEKKE,GMP,PEK,KE,927,772,744,,,,,,,
GMPPUSKE,GMP,PUS,KE,327,73H,739,73J,,,,,,
GMPRSUKE,GMP,RSU,KE,311,73H,,,,,,,,
GMPSHAKE,GMP,SHA,KE,866,772,,,,,,,,
GMPUSNKE,GMP,USN,KE,316,73H,,,,,,,,
GRULAXKE,GRU,LAX,KE,9921,77W,,,,,,,,
GUMICNKE,GUM,ICN,KE,3228,744,,,,,,,,
GUMKIXKE,GUM,KIX,KE,2520,772,739,,,,,,,
GUMPUSKE,GUM,PUS,KE,2890,73H,,,,,,,,
HANICNKE,HAN,ICN,KE,2685,73J,332,333,,,,,,
HANPUSKE,HAN,PUS,KE,2736,321,,,,,,,,
HGHCJJKE,HGH,CJJ,KE,974,739,,,,,,,,
HINCJUKE,HIN,CJU,KE,228,739,,,,,,,,
HINGMPKE,HIN,GMP,KE,298,73H,,,,,,,,
HKGICNKE,HKG,ICN,KE,2070,388,333,744,332,73J,77W,,,
HKGPUSKE,HKG,PUS,KE,2043,739,,,,,,,,
HKTICNKE,HKT,ICN,KE,4322,333,,,,,,,,
HNDGMPKE,HND,GMP,KE,1181,772,773,,,,,,,
HNDICNKE,HND,ICN,KE,1209,73H,,,,,,,,
HNLICNKE,HNL,ICN,KE,7355,333,744,,,,,,,
HNLNRTKE,HNL,NRT,KE,6138,333,,,,,,,,
IADICNKE,IAD,ICN,KE,11176,77W,772,,,,,,,
IAHICNKE,IAH,ICN,KE,11349,772,77W,,,,,,,
